EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
VOICE_CAPTURE,-158005,6/5/2025 2:52:31 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,I'd rather do desert,
VOICE_CAPTURE,-154824,6/5/2025 2:52:34 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,OK,
VOICE_CAPTURE,-141418,6/5/2025 2:52:48 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,yes Sir,
BAG_ACCESS,-134345,6/5/2025 2:52:55 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
TOOL_HOVER,-133613,6/5/2025 2:52:55 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Blanket,
TOOL_HOVER,-133516,6/5/2025 2:52:56 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fox Shield,
TOOL_HOVER,-133014,6/5/2025 2:52:56 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fox Shield,
TOOL_HOVER,-132514,6/5/2025 2:52:57 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fox Shield,
TOOL_HOVER,-132010,6/5/2025 2:52:57 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fox Shield,
TOOL_HOVER,-131508,6/5/2025 2:52:58 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,-131008,6/5/2025 2:52:58 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,-130607,6/5/2025 2:52:58 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Fox Shield,
TOOL_HOVER,-129704,6/5/2025 2:52:59 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Tourniquet,
TOOL_HOVER,-129513,6/5/2025 2:53:00 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,-129009,6/5/2025 2:53:00 PM,730dc43a-b6d7-4e88-b40b-13c547211e6c,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
