EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
VOICE_CAPTURE,-68545,6/18/2026 12:36:39 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Yeah.,
VOICE_CAPTURE,-68033,6/18/2026 12:36:40 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Yeah. Yeah.,
VOICE_CAPTURE,-67464,6/18/2026 12:36:40 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Yeah. Yeah.,
VOICE_CAPTURE,-67462,6/18/2026 12:36:40 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Yeah. Yeah.,
VOICE_CAPTURE,-64994,6/18/2026 12:36:43 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Um...,
VOICE_CAPTURE,-64516,6/18/2026 12:36:43 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
VOICE_CAPTURE,-64035,6/18/2026 12:36:44 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Okay, cool.",
VOICE_CAPTURE,-63523,6/18/2026 12:36:44 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Okay, cool.",
VOICE_CAPTURE,-63522,6/18/2026 12:36:44 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Okay, cool.",
VOICE_CAPTURE,-63033,6/18/2026 12:36:45 PM,a8a5348d-0d9a-4682-97a5-b10fc7cb50ae,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"- Okay, cool.",
