EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
SESSION_START,50662,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,
PATIENT_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,fast,100,Infinity,normal,Kicker,agony,recovery,"(2.1, 0.0, 2.3)",fast,"(0.0, -0.8, 0.0, 0.6)",low,IMMEDIATE,still,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,rightLeg,R Calf Shrapnel,"(2.1, 0.3, 2.4)",gauzeWrap,1,0,medium,False,False,,,,,Kicker,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,chest,R Chest Burn,"(2.0, 1.3, 2.4)",burnDressing,1,0,high,False,False,,,,,Kicker,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,rightArm,R Forearm Burn,"(2.0, 1.4, 2.9)",burnDressing,1,0,medium,False,False,,,,,Kicker,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,chest,R Shoulder Puncture,"(2.1, 1.5, 2.4)",woundpack,1,0,medium,False,False,,,,,Kicker,
PATIENT_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,normal,100,Infinity,normal,Passerby,agony,supine,"(0.6, 0.0, -1.4)",fast,"(0.0, 1.0, 0.0, -0.1)",normal,IMMEDIATE,still,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,head,Face Shrapnel,"(0.6, 1.7, -1.4)",nasalAirway,1,0,high,False,False,,,,,Passerby,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,rightArm,R Shoulder Broken,"(0.2, 1.4, -1.2)",splint,1,0,medium,False,False,,,,,Passerby,
PATIENT_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,normal,100,Infinity,normal,US Soldier,upset,supine,"(-2.0, 0.0, -12.5)",fast,"(0.0, 0.9, 0.0, -0.3)",normal,IMMEDIATE,still,
INJURY_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,leftArm,L Bicep Puncture,"(-1.7, 1.4, -12.7)",tourniquet,1,0,medium,False,False,,,,,US Soldier,
PATIENT_RECORD,50663,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,normal,100,128,normal,NPC 1,calm,standing,"(1.7, 0.0, 0.0)",normal,"(0.0, 0.4, 0.0, -0.9)",normal,MINIMAL,still,
PLAYER_POSITIONS,50912,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.5)",
PLAYER_POSITIONS,50912,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.5)",
PLAYER_POSITIONS,51421,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.6, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,51421,10/15/2025 5:41:27 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.6, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,51947,10/15/2025 5:41:28 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.6, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,51947,10/15/2025 5:41:28 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.6, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,52474,10/15/2025 5:41:29 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.5)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,52474,10/15/2025 5:41:29 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.5)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,52975,10/15/2025 5:41:29 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,52975,10/15/2025 5:41:29 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_POSITIONS,53504,10/15/2025 5:41:30 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_GAZE,53504,10/15/2025 5:41:30 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,Kicker,,,,,,,,,"(-1.6, 1.7, -0.8)",,,"(2.1, 0.0, 2.3)",
PLAYER_POSITIONS,53504,10/15/2025 5:41:30 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.7, 1.6)","(0.6, 0.8, 1.4)",
PLAYER_GAZE,53504,10/15/2025 5:41:30 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,Kicker,,,,,,,,,"(-1.6, 1.7, -0.8)",,,"(2.1, 0.0, 2.3)",
PLAYER_POSITIONS,54004,10/15/2025 5:41:30 AM,74a6a937-4b9e-4c7f-916b-4de1a1316354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.4, 0.8, 1.7)","(0.5, 1.6, 1.6)","(0.6, 0.8, 1.4)",
