PLAYER_POSITIONS,36223,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,36223,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.6, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,36751,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,36751,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.6, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,36751,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,36751,12/19/2024 12:06:44 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.6, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,37252,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,37252,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.1, 1.6, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,37252,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,37252,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.1, 1.6, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,37754,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,37754,12/19/2024 12:06:45 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,38256,12/19/2024 12:06:46 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,38256,12/19/2024 12:06:46 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,38780,12/19/2024 12:06:46 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,38780,12/19/2024 12:06:46 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,39289,12/19/2024 12:06:47 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,39289,12/19/2024 12:06:47 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,39790,12/19/2024 12:06:47 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,39790,12/19/2024 12:06:47 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,40303,12/19/2024 12:06:48 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,40303,12/19/2024 12:06:48 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,40804,12/19/2024 12:06:48 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,40804,12/19/2024 12:06:48 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,41307,12/19/2024 12:06:49 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,41307,12/19/2024 12:06:49 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,41818,12/19/2024 12:06:49 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,41818,12/19/2024 12:06:49 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,42331,12/19/2024 12:06:50 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,42331,12/19/2024 12:06:50 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,42833,12/19/2024 12:06:50 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,42833,12/19/2024 12:06:50 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,43333,12/19/2024 12:06:51 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,43333,12/19/2024 12:06:51 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,43833,12/19/2024 12:06:51 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,43833,12/19/2024 12:06:51 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,44347,12/19/2024 12:06:52 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,44347,12/19/2024 12:06:52 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,44852,12/19/2024 12:06:52 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,44852,12/19/2024 12:06:52 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,45359,12/19/2024 12:06:53 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 1.0, -8.7)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,45359,12/19/2024 12:06:53 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 1.0, -8.7)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,45871,12/19/2024 12:06:53 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.9)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,45871,12/19/2024 12:06:53 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.9)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,46374,12/19/2024 12:06:54 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.8)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,46374,12/19/2024 12:06:54 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.8)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,46883,12/19/2024 12:06:54 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.9)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,46883,12/19/2024 12:06:54 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 1.4, -8.9)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,47392,12/19/2024 12:06:55 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.0, -8.7)","(1.1, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,47392,12/19/2024 12:06:55 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 1.0, -8.7)","(1.1, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,47903,12/19/2024 12:06:55 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.1, 1.5, -9.0)","(1.3, 0.7, -9.1)",
PLAYER_POSITIONS,47903,12/19/2024 12:06:55 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.8)","(1.1, 1.5, -9.0)","(1.3, 0.7, -9.1)",
PLAYER_POSITIONS,48412,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,48412,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.5, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,48412,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,48412,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.5, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,48917,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.7)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,48917,12/19/2024 12:06:56 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.7, -8.7)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,49471,12/19/2024 12:06:57 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,49471,12/19/2024 12:06:57 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,49974,12/19/2024 12:06:57 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,49974,12/19/2024 12:06:57 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,50534,12/19/2024 12:06:58 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,50534,12/19/2024 12:06:58 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.5, -3.6)",,,"(5.0, 0.0, -5.4)",
PLAYER_POSITIONS,50534,12/19/2024 12:06:58 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.7, -8.8)","(1.0, 1.5, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_GAZE,50534,12/19/2024 12:06:58 PM,50298f6b-d0ad-43ed-b6bf-451c516688c3,2.0,,,,,,,,,,,,,,,Springer,,,,,,,,,"(-4.0, 1.5, -3.6)",,,"(5.0, 0.0, -5.4)",
