EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
BAG_ACCESS,6785,2/7/2025 9:02:36 AM,f9a6e8b5-2cdc-4b02-86da-dac8c523e9a4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
VOICE_CAPTURE,11854,2/7/2025 9:02:41 AM,f9a6e8b5-2cdc-4b02-86da-dac8c523e9a4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,All the instructions about what to do this is a very scripted scenario so you'll have to do things in order for her,
VOICE_CAPTURE,15242,2/7/2025 9:02:44 AM,f9a6e8b5-2cdc-4b02-86da-dac8c523e9a4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,understood thank you Sir,
SESSION_START,46088,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,
PATIENT_RECORD,46088,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,Infinity,normal,Springer,upset,supine,"(5.0, 0.0, -5.4)",normal,"(0.0, -1.0, 0.0, 0.2)",normal,IMMEDIATE,still,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,leftArm,L Shoulder Broken,"(5.4, 1.4, -5.5)",splint,1,0,medium,False,False,,,,,Springer,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,chest,R Shoulder Puncture,"(4.9, 1.5, -5.3)",woundpack,3,0,medium,False,False,,,,,Springer,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,Infinity,normal,Upton,upset,supine,"(4.9, 0.0, -9.6)",normal,"(0.0, -0.3, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,leftArm,L Shoulder Broken,"(4.6, 1.4, -9.8)",splint,1,0,medium,False,False,,,,,Upton,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,chest,R Shoulder Puncture,"(5.0, 1.5, -9.5)",woundpack,3,0,medium,False,False,,,,,Upton,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 1,calm,standing,"(1.8, 0.0, -7.3)",normal,"(0.0, -1.0, 0.0, 0.1)",normal,MINIMAL,still,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 2,calm,standing,"(6.7, 0.0, -6.0)",normal,"(0.0, -1.0, 0.0, 0.3)",normal,MINIMAL,still,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 3,calm,standing,"(6.4, 0.0, -8.6)",normal,"(0.0, -0.5, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,Infinity,normal,us_soldier,upset,fetal,"(5.1, 0.0, 10.6)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,IMMEDIATE,still,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,rightLeg,R Calf Puncture,"(5.0, 0.3, 10.5)",tourniquet,1,0,medium,False,False,,,,,us_soldier,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 4,calm,standing,"(8.2, 0.0, 9.3)",normal,"(0.0, -0.7, 0.0, 0.7)",normal,MINIMAL,still,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,normal,100,Infinity,normal,Unharmed Attacker,upset,standing,"(1.6, 0.0, 10.3)",normal,"(0.0, 0.7, 0.0, 0.7)",normal,MINIMAL,still,
PATIENT_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,fast,100,Infinity,normal,attacker,agony,supine,"(3.7, 0.0, 9.0)",fast,"(0.0, 0.9, 0.0, 0.4)",low,IMMEDIATE,still,
INJURY_RECORD,46089,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,abdomen,Open Abdominal Wound,"(3.6, 1.3, 9.2)",none,1,0,high,False,False,,,,,attacker,
BAG_CLOSED,46188,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
PLAYER_POSITIONS,46205,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.2, 0.8, -8.6)","(1.3, 1.7, -9.0)","(1.5, 0.8, -9.0)",
PLAYER_POSITIONS,46205,2/7/2025 9:03:15 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.2, 0.8, -8.6)","(1.3, 1.7, -9.0)","(1.5, 0.8, -9.0)",
PLAYER_POSITIONS,46721,2/7/2025 9:03:16 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 0.9, -8.6)","(1.2, 1.7, -9.0)","(1.4, 0.8, -9.0)",
PLAYER_POSITIONS,46721,2/7/2025 9:03:16 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 0.9, -8.6)","(1.2, 1.7, -9.0)","(1.4, 0.8, -9.0)",
PLAYER_POSITIONS,47221,2/7/2025 9:03:16 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 0.8, -8.5)","(1.1, 1.7, -8.8)","(1.2, 0.8, -8.9)",
PLAYER_POSITIONS,47221,2/7/2025 9:03:16 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.1, 0.8, -8.5)","(1.1, 1.7, -8.8)","(1.2, 0.8, -8.9)",
PLAYER_POSITIONS,47760,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.5)","(1.0, 1.7, -8.8)","(1.2, 0.8, -9.0)",
PLAYER_GAZE,47760,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,Squad Member 2,,,,,,,,,"(-5.6, 1.7, -2.8)",,,"(6.7, 0.0, -6.0)",
PLAYER_POSITIONS,47760,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.5)","(1.0, 1.7, -8.8)","(1.2, 0.8, -9.0)",
PLAYER_GAZE,47760,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,Squad Member 2,,,,,,,,,"(-5.6, 1.7, -2.8)",,,"(6.7, 0.0, -6.0)",
PLAYER_POSITIONS,48297,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.7)","(1.1, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,48297,2/7/2025 9:03:17 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.7)","(1.1, 1.6, -9.0)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,48798,2/7/2025 9:03:18 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.8, 0.8, -8.7)","(1.0, 1.7, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,48798,2/7/2025 9:03:18 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.8, 0.8, -8.7)","(1.0, 1.7, -8.9)","(1.2, 0.7, -9.1)",
PLAYER_POSITIONS,49324,2/7/2025 9:03:18 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.6)","(1.0, 1.7, -8.9)","(1.2, 0.8, -9.0)",
PLAYER_POSITIONS,49324,2/7/2025 9:03:18 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.6)","(1.0, 1.7, -8.9)","(1.2, 0.8, -9.0)",
PLAYER_POSITIONS,49825,2/7/2025 9:03:19 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.7)","(1.1, 1.7, -8.9)","(1.2, 0.7, -9.0)",
PLAYER_POSITIONS,49825,2/7/2025 9:03:19 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.7)","(1.1, 1.7, -8.9)","(1.2, 0.7, -9.0)",
PLAYER_POSITIONS,50325,2/7/2025 9:03:19 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.8, -8.7)","(1.1, 1.7, -9.0)","(1.2, 0.8, -9.0)",
PLAYER_POSITIONS,50325,2/7/2025 9:03:19 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(1.0, 0.8, -8.7)","(1.1, 1.7, -9.0)","(1.2, 0.8, -9.0)",
PLAYER_POSITIONS,50858,2/7/2025 9:03:20 AM,04638c8f-df88-457a-97b9-722275401cf7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9, 0.8, -8.7)","(1.0, 1.7, -9.0)","(1.2, 0.7, -9.0)",
