EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
VOICE_CAPTURE,9766,2/7/2025 11:23:59 AM,d1c36287-715d-4574-98cd-52a7d0695c9d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,OK,
VOICE_CAPTURE,21550,2/7/2025 11:24:11 AM,d1c36287-715d-4574-98cd-52a7d0695c9d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,and once I bring that pack out it doesn't move or does it go with me,
VOICE_CAPTURE,23202,2/7/2025 11:24:12 AM,d1c36287-715d-4574-98cd-52a7d0695c9d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,OK,
VOICE_CAPTURE,27633,2/7/2025 11:24:17 AM,d1c36287-715d-4574-98cd-52a7d0695c9d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,sounds good,
SESSION_START,48466,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,Shooter,calm,supine,"(-18.8, 0.0, 8.5)",normal,"(0.0, -0.1, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,rightLeg,R Calf Puncture,"(-18.7, 0.3, 8.5)",tourniquet,1,0,medium,False,False,,,,,Shooter,
INJURY_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,chest,L Shoulder Puncture,"(-19.0, 1.5, 8.5)",woundpack,2,0,medium,False,False,,,,,Shooter,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,Victim,agony,supine,"(-20.9, 0.0, 8.1)",normal,"(0.0, 0.7, 0.0, 0.7)",low,DELAYED,waver,
INJURY_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,abdomen,L Side Puncture,"(-20.8, 1.0, 8.3)",woundpack,5,0,medium,False,False,,,,,Victim,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member 1,calm,standing,"(-20.4, 0.0, 7.4)",normal,"(0.0, -0.3, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 2,calm,standing,"(-22.0, 0.0, 9.4)",normal,"(0.0, 0.9, 0.0, 0.4)",normal,MINIMAL,still,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,Civilian Bystander 1,calm,standing,"(-17.1, 0.0, 7.5)",normal,"(0.0, -0.4, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,US military member,calm,standing,"(-26.0, 0.0, 4.0)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,DELAYED,walker,
INJURY_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,leftArm,L Bicep Puncture,"(-26.0, 1.4, 4.4)",tourniquet,1,0,medium,True,True,,,,,US military member,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,0,normal,Civilian Bystander 2,calm,standing,"(-23.7, 0.0, 2.4)",normal,"(0.0, 0.5, 0.0, 0.9)",normal,MINIMAL,still,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,128,normal,Squad Member with Blood,calm,kneeling,"(-22.2, 0.0, 7.6)",normal,"(0.0, -0.2, 0.0, 1.0)",normal,MINIMAL,still,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,restricted,100,Infinity,normal,Translator,unresponsive,supine,"(-25.6, 0.0, 4.9)",fast,"(0.0, -0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,chest,C Chest Puncture,"(-25.6, 1.4, 5.0)",chestSeal,1,0,high,False,False,,,,,Translator,
PATIENT_RECORD,48467,2/7/2025 11:24:37 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,normal,100,Infinity,normal,Squad Member 3,calm,standing,"(-27.1, 0.0, 5.2)",normal,"(0.0, 0.8, 0.0, 0.6)",normal,MINIMAL,still,
PLAYER_POSITIONS,48934,2/7/2025 11:24:38 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.0, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,48934,2/7/2025 11:24:38 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.0, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,49438,2/7/2025 11:24:38 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,49438,2/7/2025 11:24:38 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
VOICE_CAPTURE,49575,2/7/2025 11:24:39 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,OK,
PLAYER_POSITIONS,50017,2/7/2025 11:24:39 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,50017,2/7/2025 11:24:39 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.8, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,50544,2/7/2025 11:24:40 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,50544,2/7/2025 11:24:40 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,51062,2/7/2025 11:24:40 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,51062,2/7/2025 11:24:40 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,51579,2/7/2025 11:24:41 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,51579,2/7/2025 11:24:41 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,52098,2/7/2025 11:24:41 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,52098,2/7/2025 11:24:41 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,52604,2/7/2025 11:24:42 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-20.0, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,52604,2/7/2025 11:24:42 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-20.0, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,53116,2/7/2025 11:24:42 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-20.0, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,53116,2/7/2025 11:24:42 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-20.0, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,53631,2/7/2025 11:24:43 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
PLAYER_POSITIONS,53631,2/7/2025 11:24:43 AM,97d236d4-d448-4e6c-b2ac-b07ae61cc7d9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.9, 1.1, 11.5)","(-19.9, 1.5, 11.7)","(-20.0, 1.0, 11.5)",
