EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
TOOL_HOVER,55686,9/26/2024 3:10:04 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Tourniquet,
TOOL_HOVER,55784,9/26/2024 3:10:04 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,56186,9/26/2024 3:10:05 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Hemostatic Gauze,
TOOL_SELECTED,56215,9/26/2024 3:10:05 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Hemostatic Gauze,
TOOL_HOVER,57686,9/26/2024 3:10:06 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Hemostatic Gauze,
TOOL_HOVER,57882,9/26/2024 3:10:06 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,58380,9/26/2024 3:10:07 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,58783,9/26/2024 3:10:07 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,59297,9/26/2024 3:10:08 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,59478,9/26/2024 3:10:08 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,59686,9/26/2024 3:10:08 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Tourniquet,
TOOL_SELECTED,59701,9/26/2024 3:10:08 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Tourniquet,
TOOL_HOVER,60686,9/26/2024 3:10:09 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,60881,9/26/2024 3:10:09 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_SELECTED,61132,9/26/2024 3:10:10 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Chest Seal,
TOOL_HOVER,61880,9/26/2024 3:10:10 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,62075,9/26/2024 3:10:11 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_SELECTED,62340,9/26/2024 3:10:11 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Chest Seal,
TOOL_HOVER,62978,9/26/2024 3:10:11 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,63186,9/26/2024 3:10:12 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,63478,9/26/2024 3:10:12 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_SELECTED,63548,9/26/2024 3:10:12 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Gauze Wrap,
TOOL_HOVER,64380,9/26/2024 3:10:13 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,64478,9/26/2024 3:10:13 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,64783,9/26/2024 3:10:13 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,65297,9/26/2024 3:10:14 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_SELECTED,65561,9/26/2024 3:10:14 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Gauze Wrap,
TOOL_HOVER,66881,9/26/2024 3:10:15 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,66978,9/26/2024 3:10:15 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,67075,9/26/2024 3:10:16 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Burn Dressing,
TOOL_HOVER,67283,9/26/2024 3:10:16 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_SELECTED,67353,9/26/2024 3:10:16 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Gauze Wrap,
TOOL_HOVER,67978,9/26/2024 3:10:16 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,68492,9/26/2024 3:10:17 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
