EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
VOICE_CAPTURE,13622,9/26/2024 10:28:57 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,First thing we need to do is type in your ID and what you're doing while he's doing that if you wanna look down and see that right,
BAG_ACCESS,22389,9/26/2024 10:29:06 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0, 0.0, 0.0)",
VOICE_CAPTURE,26721,9/26/2024 10:29:10 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Oh yeah there's lots of things,
TOOL_HOVER,32430,9/26/2024 10:29:16 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,32944,9/26/2024 10:29:16 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,33458,9/26/2024 10:29:17 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,33971,9/26/2024 10:29:17 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,34471,9/26/2024 10:29:18 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,34971,9/26/2024 10:29:18 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,35485,9/26/2024 10:29:19 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,35999,9/26/2024 10:29:19 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,36513,9/26/2024 10:29:20 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,37027,9/26/2024 10:29:20 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,37527,9/26/2024 10:29:21 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
VOICE_CAPTURE,37874,9/26/2024 10:29:21 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,splint,
TOOL_HOVER,38041,9/26/2024 10:29:21 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,38541,9/26/2024 10:29:22 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,39041,9/26/2024 10:29:22 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,39541,9/26/2024 10:29:23 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,40055,9/26/2024 10:29:23 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
TOOL_HOVER,40555,9/26/2024 10:29:24 AM,98bd5217-7498-4d4d-8186-4ec03e99e269,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,SAM Splint,
